mod0,mod1,mod2,mod3
0.0015996796895892877,0.004201867614252419,0.0014447848152064236,0.0009322608637287483
0.001718630302874794,0.013855444945395746,0.0017590629158205026,0.003038900999792596
0.03857132903966531,0.05515830409209307,0.05965416331312619,0.02836169399973113
0.018381788150201975,0.04051284970492568,0.011820553747480799,0.023287282403932713
0.011777316355576826,0.020784249426351223,0.030499830824237226,0.028801181911712995
0.07183578773472317,0.10136626546221808,0.13995044208542703,0.04074262737080883
0.03802464761291326,0.07874476339938051,0.02056020815744878,0.0391355422930173
0.008086206833547148,0.013832359941114421,0.017959976979468592,0.04227730137376943
